,time,PLUS_DI,MINUS_DI,ADX
441,2022-12-08 18:00,16.4147,17.5213,18.77
442,2022-12-08 19:00,16.203,17.2953,16.66
443,2022-12-08 20:00,15.8184,18.1281,15.74
444,2022-12-09 05:00,17.8446,17.4894,14.62
445,2022-12-09 06:00,18.4917,17.037,13.08
446,2022-12-09 07:00,18.2975,16.8581,11.36
447,2022-12-09 08:00,20.6041,15.8077,10.74
448,2022-12-09 09:00,16.676,26.4283,9.71
449,2022-12-09 10:00,14.217,31.4423,10.62
450,2022-12-09 11:00,14.3523,26.7902,12.62
451,2022-12-09 12:00,15.5067,23.8856,13.34
452,2022-12-09 13:00,14.4318,22.2299,13.43
453,2022-12-09 14:00,13.6788,25.6539,12.93
454,2022-12-09 15:00,13.1117,25.8794,14.47
455,2022-12-09 16:00,11.7392,30.4985,16.57
456,2022-12-09 17:00,11.1724,31.1719,19.51
457,2022-12-09 18:00,10.8976,31.8398,22.65
458,2022-12-09 19:00,10.7319,31.3554,25.67
459,2022-12-09 20:00,12.0773,30.3262,29.09
460,2022-12-12 05:00,14.8302,28.5842,31.88
461,2022-12-12 06:00,14.56,28.0634,33.85
462,2022-12-12 07:00,14.9789,27.6296,35.17
463,2022-12-12 08:00,15.7892,26.8839,35.67
464,2022-12-12 09:00,14.8809,27.8028,34.84
465,2022-12-12 10:00,12.1774,34.461,34.84
466,2022-12-12 11:00,11.0956,31.3996,36.73
467,2022-12-12 12:00,20.5413,27.7844,38.63
468,2022-12-12 13:00,23.3112,25.0171,37.52
469,2022-12-12 14:00,21.3254,22.886,35.43
470,2022-12-12 15:00,19.2469,22.6466,32.51
471,2022-12-12 16:00,23.4921,21.0877,29.72
472,2022-12-12 17:00,20.6454,24.1351,26.61
473,2022-12-12 18:00,20.8284,23.854,23.66
474,2022-12-12 19:00,21.423,23.5056,21.07
475,2022-12-12 20:00,21.806,23.1416,19.14
476,2022-12-13 05:00,26.7569,20.9878,17.09
477,2022-12-13 06:00,27.8068,20.2031,15.83
478,2022-12-13 07:00,27.1264,19.617,15.11
479,2022-12-13 08:00,25.2409,22.1712,14.09
480,2022-12-13 09:00,47.3984,14.2169,11.14
481,2022-12-13 10:00,40.671,12.199,11.57
482,2022-12-13 11:00,32.9456,18.535,14.35
483,2022-12-13 12:00,29.4721,20.9022,16.1
484,2022-12-13 13:00,26.5813,24.9241,17.06
485,2022-12-13 14:00,25.2195,23.1489,16.71
486,2022-12-13 15:00,23.6593,21.7168,16.63
487,2022-12-13 16:00,21.7577,22.343,16.38
488,2022-12-13 17:00,21.4984,22.0767,15.99
489,2022-12-13 18:00,21.4175,21.9937,15.76
490,2022-12-13 19:00,21.5211,21.8521,15.64
491,2022-12-13 20:00,21.1724,22.5213,14.83
492,2022-12-14 05:00,20.7906,22.2053,13.92
493,2022-12-14 06:00,20.453,21.9402,13.01
494,2022-12-14 07:00,19.8605,23.2026,12.79
495,2022-12-14 08:00,21.2483,22.6186,9.5
496,2022-12-14 09:00,20.1578,23.1721,5.88
497,2022-12-14 10:00,18.0913,27.2168,4.38
498,2022-12-14 11:00,18.8865,24.2309,4.6
499,2022-12-14 12:00,18.0195,23.1186,5.25
500,2022-12-14 13:00,16.9226,25.3739,5.83
501,2022-12-14 14:00,18.2348,23.1611,6.96
502,2022-12-14 15:00,13.6685,36.5187,7.71
503,2022-12-14 16:00,11.6897,31.2318,10.87
504,2022-12-14 17:00,11.512,30.7572,14.03
505,2022-12-14 18:00,11.4333,30.5468,17.22
506,2022-12-14 19:00,11.298,30.8225,20.26
507,2022-12-14 20:00,11.4462,30.4346,23.33
508,2022-12-15 05:00,10.0342,38.1023,26.32
509,2022-12-15 06:00,9.7933,37.2835,29.93
510,2022-12-15 07:00,10.6809,36.0891,33.88
511,2022-12-15 08:00,13.3809,34.1731,37.26
512,2022-12-15 09:00,19.4305,28.3662,38.95
513,2022-12-15 10:00,16.6768,30.3363,39.4
514,2022-12-15 11:00,15.7673,29.5407,40.59
515,2022-12-15 12:00,14.7317,29.9338,41.33
516,2022-12-15 13:00,14.4333,28.782,42.91
517,2022-12-15 14:00,13.9124,29.1227,42.03
