time,MINUS_DI
2018-12-13,36.3770
2018-12-12,37.9849
2018-12-11,39.5230
2018-12-10,41.8119
2018-12-07,39.2078
2018-12-06,39.6908
2018-12-04,35.6055
2018-12-03,33.2376
2018-11-30,35.8847
2018-11-29,36.5065
2018-11-28,38.7239
2018-11-27,41.9985
2018-11-26,43.9005
2018-11-23,44.1499
2018-11-21,41.4979
2018-11-20,43.1563
2018-11-19,37.5792
2018-11-16,36.1508
2018-11-15,38.3753
2018-11-14,40.5493
2018-11-13,38.2613
2018-11-12,38.0989
2018-11-09,33.0643
2018-11-08,30.2854
2018-11-07,31.4062
2018-11-06,33.5506
2018-11-05,34.6436
2018-11-02,30.3585
2018-11-01,22.9329
2018-10-31,24.4203
2018-10-30,26.4745
2018-10-29,28.3018
2018-10-26,24.8279
2018-10-25,21.9593
2018-10-24,23.7581
2018-10-23,26.9116
2018-10-22,24.1442
2018-10-19,25.6464
2018-10-18,27.5322
2018-10-17,21.5733
2018-10-16,22.5827
2018-10-15,24.6006
2018-10-12,26.2956
2018-10-11,29.5933
2018-10-10,27.1317
2018-10-09,21.6368
2018-10-08,23.4791
2018-10-05,24.6678
2018-10-04,17.0795
2018-10-03,13.2267
2018-10-02,14.2486
2018-10-01,15.1211
2018-09-28,16.1222
2018-09-27,16.6277
2018-09-26,18.3998
2018-09-25,19.6913
2018-09-24,20.7488
2018-09-21,21.2678
2018-09-20,19.5627
2018-09-19,20.8615
2018-09-18,19.3070
2018-09-17,20.6023
2018-09-14,13.7528
2018-09-13,14.7084
2018-09-12,16.6897
2018-09-11,18.3134
2018-09-10,21.1839
2018-09-07,14.6977
2018-09-06,14.9004
2018-09-05,8.3672
2018-09-04,5.7111
2018-08-31,6.0423
2018-08-30,6.5753
2018-08-29,7.5148
2018-08-28,8.2796
2018-08-27,8.8102
2018-08-24,9.3631
2018-08-23,9.7576
2018-08-22,10.3096
2018-08-21,10.4679
2018-08-20,8.7785
2018-08-17,9.5963
2018-08-16,10.6839
2018-08-15,11.5933
2018-08-14,12.2468
2018-08-13,12.8907
2018-08-10,13.8997
2018-08-09,14.6566
2018-08-08,15.4851
2018-08-07,11.7120
2018-08-06,11.7354
2018-08-03,12.2677
2018-08-02,13.0923
2018-08-01,15.4708
2018-07-31,20.3822
2018-07-30,21.9627
2018-07-27,21.0046
2018-07-26,13.7005
2018-07-25,14.6576
2018-07-24,15.7069
2018-07-23,16.6441
2018-07-20,16.0356
2018-07-19,17.0710
2018-07-18,18.4726
2018-07-17,19.4418
2018-07-16,17.4793
2018-07-13,18.5551
2018-07-12,19.0132
2018-07-11,20.8040
2018-07-10,15.4878
2018-07-09,15.9200
2018-07-06,17.0058
2018-07-05,18.3942
2018-07-03,19.5359
2018-07-02,21.7569
2018-06-29,23.9845
2018-06-28,26.7946
2018-06-27,27.9204
2018-06-26,30.4050
2018-06-25,34.1957
2018-06-22,26.6154
2018-06-21,27.0372
2018-06-20,29.7611
2018-06-19,31.0473
2018-06-18,24.5299
2018-06-15,22.8091
2018-06-14,18.5984
2018-06-13,18.6899
2018-06-12,17.9458
2018-06-11,18.6881
2018-06-08,19.5953
2018-06-07,14.3711
2018-06-06,15.1092
2018-06-05,14.8007
2018-06-04,15.6322
2018-06-01,16.9659
2018-05-31,18.5310
2018-05-30,17.8569
2018-05-29,18.1834
2018-05-25,17.0957
2018-05-24,17.9220
2018-05-23,19.0461
2018-05-22,17.8717
2018-05-21,18.4346
2018-05-18,19.6755
2018-05-17,19.8957
2018-05-16,20.9835
2018-05-15,22.0642
2018-05-14,17.7512
2018-05-11,18.3389
2018-05-10,19.2645
2018-05-09,20.3607
2018-05-08,21.1709
2018-05-07,20.2140
2018-05-04,21.5770
2018-05-03,24.5195
2018-05-02,25.8821
2018-05-01,30.3024
2018-04-30,32.6617
2018-04-27,36.2688
2018-04-26,33.4245
2018-04-25,34.9842
2018-04-24,37.0308
2018-04-23,35.0871
2018-04-20,34.4111
2018-04-19,24.6158
2018-04-18,18.2725
2018-04-17,19.0102
2018-04-16,20.2297
2018-04-13,20.8098
2018-04-12,21.5935
2018-04-11,22.6107
2018-04-10,23.5022
2018-04-09,25.1398
2018-04-06,27.2415
2018-04-05,22.5567
2018-04-04,23.5798
2018-04-03,26.6855
2018-04-02,28.5521
2018-03-29,26.4587
2018-03-28,29.0369
2018-03-27,28.4237
2018-03-26,33.1695
2018-03-23,39.1945
2018-03-22,35.2587
2018-03-21,32.3953
2018-03-20,26.6976
2018-03-19,27.8437
2018-03-16,21.3518
2018-03-15,21.0574
2018-03-14,22.0667
2018-03-13,20.2597
2018-03-12,22.1639
2018-03-09,23.3150
